hour_of_day,day_of_week,failure_rate,location_Germany,location_India,location_Japan,location_USA,device_type_Linux,device_type_Mac,device_type_Windows,device_type_iOS,login_method_OTP,login_method_password
20,4,0.12,False,False,True,False,False,False,True,False,True,False
7,0,0.12,False,False,False,False,False,False,False,True,False,False
5,0,0.12,False,True,False,False,False,False,True,False,True,False
22,2,0.12,False,False,False,True,False,False,True,False,False,True
17,0,0.12,False,True,False,False,False,False,False,True,True,False
10,1,0.12,False,False,False,True,False,False,False,False,False,False
13,0,0.12,False,False,False,True,False,False,False,True,False,False
7,3,0.12,True,False,False,False,True,False,False,False,True,False
8,3,0.12,False,True,False,False,False,True,False,False,False,False
2,1,0.12,False,False,False,True,False,False,True,False,False,False
4,5,0.12,False,False,False,True,False,False,False,True,False,False
23,3,0.12,True,False,False,False,False,False,False,True,False,False
5,4,0.12,False,False,False,True,False,False,False,False,False,True
14,1,0.12,False,False,True,False,True,False,False,False,False,False
19,1,0.12,False,False,False,True,False,False,True,False,True,False
13,4,0.12,True,False,False,False,False,False,True,False,False,False
8,1,0.12,False,False,False,True,True,False,False,False,False,False
5,5,0.12,False,False,False,False,False,True,False,False,False,False
12,3,0.12,False,False,True,False,False,False,False,False,False,False
13,5,0.12,False,False,False,False,False,False,True,False,False,False
19,3,0.12,False,False,False,True,False,True,False,False,False,True
1,6,0.12,False,False,False,False,True,False,False,False,True,False
22,4,0.12,False,False,False,True,False,False,False,True,True,False
19,0,0.12,False,False,False,True,False,True,False,False,True,False
21,4,0.12,False,False,False,False,False,False,True,False,False,False
16,1,0.12,False,False,False,True,True,False,False,False,True,False
5,6,0.12,True,False,False,False,False,False,False,False,True,False
8,1,0.12,False,False,False,True,False,False,False,False,True,False
6,0,0.12,False,False,False,True,False,False,True,False,False,False
3,5,0.12,False,False,False,True,False,False,False,True,False,True
8,4,0.12,False,False,False,True,False,False,True,False,False,True
1,1,0.12,False,True,False,False,True,False,False,False,True,False
22,0,0.12,True,False,False,False,False,True,False,False,False,False
23,5,0.12,False,False,False,True,False,False,True,False,False,False
0,3,0.12,False,True,False,False,False,False,False,False,True,False
16,3,0.12,False,False,False,True,False,False,False,False,True,False
12,2,0.12,False,False,False,False,False,True,False,False,False,True
3,4,0.12,False,False,False,False,False,False,False,False,False,True
14,5,0.12,False,False,False,True,True,False,False,False,True,False
22,2,0.12,False,False,True,False,False,False,True,False,False,False
16,4,0.12,False,True,False,False,True,False,False,False,True,False
18,2,0.12,True,False,False,False,False,False,False,True,False,True
19,1,0.12,False,False,False,True,True,False,False,False,False,False
23,4,0.12,False,False,False,True,False,False,True,False,False,True
2,0,0.12,False,False,False,True,False,False,False,False,False,False
10,1,0.12,False,False,False,True,True,False,False,False,False,False
12,6,0.12,False,False,False,True,False,False,False,True,True,False
2,5,0.12,False,False,False,True,False,True,False,False,False,True
6,3,0.12,False,False,False,True,False,False,False,False,False,True
21,6,0.12,False,True,False,False,False,False,True,False,False,False
2,6,0.12,False,False,False,True,True,False,False,False,False,True
1,1,0.12,True,False,False,False,False,False,False,True,False,True
11,2,0.12,False,False,True,False,False,True,False,False,False,True
2,1,0.12,False,False,False,True,False,False,False,True,False,False
7,5,0.12,False,False,False,True,False,False,False,True,False,True
6,6,0.12,False,False,False,True,False,False,False,False,False,False
17,4,0.12,False,True,False,False,False,False,False,False,False,False
13,5,0.12,False,False,False,True,True,False,False,False,False,False
10,6,0.12,False,False,False,True,False,False,False,True,True,False
21,0,0.12,False,False,False,False,False,False,False,True,False,False
14,0,0.12,False,False,False,True,False,True,False,False,True,False
7,6,0.12,False,False,True,False,False,False,True,False,False,True
5,5,0.12,False,False,False,True,False,True,False,False,False,True
21,1,0.12,False,False,True,False,False,True,False,False,True,False
19,0,0.12,False,False,False,False,False,False,True,False,True,False
1,3,0.12,False,True,False,False,False,False,False,True,True,False
11,4,0.12,False,True,False,False,False,False,False,True,False,False
13,5,0.12,False,True,False,False,False,True,False,False,False,False
3,5,0.12,False,False,False,True,False,False,False,True,False,False
1,5,0.12,False,False,False,True,False,False,False,True,False,True
9,5,0.12,False,False,False,True,False,False,False,True,True,False
18,0,0.12,True,False,False,False,False,False,False,False,False,False
3,1,0.12,False,False,False,True,False,False,False,True,True,False
14,4,0.12,False,False,False,True,False,False,False,False,True,False
18,2,0.12,False,False,False,True,False,False,True,False,False,True
18,0,0.12,False,False,False,True,False,False,False,False,False,True
15,4,0.12,False,True,False,False,True,False,False,False,False,False
6,1,0.12,True,False,False,False,True,False,False,False,True,False
11,0,0.06000000000000005,True,False,False,False,False,False,False,True,False,False
17,1,0.06000000000000005,False,False,False,True,False,False,False,False,False,True
18,4,0.06000000000000005,False,False,False,True,False,True,False,False,False,True
8,5,0.06000000000000005,False,False,False,True,False,False,False,False,False,False
2,3,0.06000000000000005,False,False,False,True,False,True,False,False,True,False
16,2,0.06000000000000005,True,False,False,False,False,True,False,False,False,True
8,1,0.06000000000000005,False,False,True,False,False,False,False,False,True,False
21,4,0.06000000000000005,False,False,False,True,False,False,True,False,True,False
15,3,0.06000000000000005,False,False,False,True,False,True,False,False,False,True
6,3,0.06000000000000005,False,False,False,True,False,False,True,False,True,False
22,1,0.06000000000000005,False,True,False,False,False,False,False,False,True,False
0,1,0.06000000000000005,False,False,False,True,False,False,True,False,True,False
13,2,0.06000000000000005,False,False,False,False,True,False,False,False,True,False
17,6,0.06000000000000005,False,False,False,True,False,False,True,False,False,False
3,6,0.06000000000000005,False,False,False,True,False,False,False,True,True,False
23,6,0.06000000000000005,False,False,False,True,False,False,False,False,False,False
3,3,0.06000000000000005,False,False,False,False,False,False,False,True,False,False
12,4,0.06000000000000005,False,False,False,True,False,False,True,False,True,False
18,1,0.06000000000000005,True,False,False,False,True,False,False,False,False,False
22,5,0.06000000000000005,True,False,False,False,False,True,False,False,False,False
17,4,0.06000000000000005,False,False,False,True,False,False,True,False,False,True
4,5,0.06000000000000005,False,False,False,True,True,False,False,False,True,False
2,4,0.06000000000000005,False,False,False,True,False,False,False,True,False,False
16,5,0.06000000000000005,False,False,False,True,False,False,False,True,True,False
13,0,0.06000000000000005,False,False,False,True,False,False,False,True,False,False
23,3,0.06000000000000005,False,True,False,False,False,False,False,True,False,False
0,3,0.06000000000000005,False,False,False,True,False,False,False,True,True,False
10,1,0.06000000000000005,False,False,False,False,True,False,False,False,True,False
16,2,0.06000000000000005,False,False,True,False,False,False,False,True,True,False
0,3,0.06000000000000005,False,True,False,False,True,False,False,False,False,False
14,2,0.06000000000000005,False,True,False,False,False,False,True,False,False,False
1,1,0.06000000000000005,False,False,False,True,False,False,False,True,True,False
18,2,0.06000000000000005,False,False,False,False,False,True,False,False,False,True
6,2,0.06000000000000005,False,False,True,False,False,False,True,False,False,True
11,2,0.06000000000000005,False,False,False,True,False,False,False,False,False,True
4,0,0.06000000000000005,False,True,False,False,False,False,False,False,False,False
13,5,0.06000000000000005,False,False,False,False,False,False,True,False,False,False
3,0,0.06000000000000005,False,True,False,False,False,False,False,True,True,False
14,5,0.06000000000000005,False,True,False,False,True,False,False,False,False,True
20,3,0.06000000000000005,False,False,True,False,True,False,False,False,False,False
20,0,0.06000000000000005,False,True,False,False,True,False,False,False,False,False
9,6,0.06000000000000005,False,False,False,True,False,True,False,False,True,False
17,5,0.06000000000000005,False,False,False,True,True,False,False,False,True,False
2,1,0.06000000000000005,False,True,False,False,False,False,False,False,True,False
13,6,0.06000000000000005,False,False,False,True,True,False,False,False,True,False
23,0,0.06000000000000005,False,True,False,False,False,False,False,True,True,False
11,5,0.06000000000000005,False,False,False,False,False,True,False,False,True,False
22,5,0.06000000000000005,False,False,False,True,False,False,True,False,True,False
23,3,0.06000000000000005,False,True,False,False,False,False,False,False,False,True
7,6,0.06000000000000005,False,False,False,False,True,False,False,False,False,False
9,2,0.06000000000000005,False,False,False,True,False,False,False,True,False,False
1,2,0.06000000000000005,False,False,False,True,False,False,True,False,False,False
3,1,0.06000000000000005,False,False,False,True,False,True,False,False,False,True
6,2,0.06000000000000005,False,False,False,True,False,False,False,False,False,True
20,3,0.06000000000000005,False,False,False,True,False,False,False,True,False,True
11,1,0.06000000000000005,False,True,False,False,False,False,False,False,True,False
18,3,0.06000000000000005,True,False,False,False,True,False,False,False,True,False
0,0,0.06000000000000005,False,True,False,False,False,False,True,False,False,False
13,6,0.06000000000000005,False,False,False,True,False,False,True,False,False,True
